base_name,window,consecutive,total,normal
VPATOTAL,30,3,3,3
VPATOTAL,30,4,2,1
VPATOTAL,90,1,19,12
VPATOTAL,90,2,6,5
VPATOTAL,90,3,4,4
VPATOTAL,90,4,3,2
VPATOTAL,90,5,1,1
WBC,1,1,163901,140195
WBC,1,2,32679,28806
WBC,1,3,13171,11968
WBC,1,4,5887,5437
WBC,1,5,3087,2849
WBC,2,1,156787,131478
WBC,2,2,101627,90097
WBC,2,3,26433,23611
WBC,2,4,13853,12553
WBC,2,5,18226,16903
WBC,4,1,100737,80599
WBC,4,2,64631,55693
WBC,4,3,66108,59502
WBC,4,4,47876,43573
WBC,4,5,46282,42467
WBC,7,1,97795,77909
WBC,7,2,62924,53998
WBC,7,3,42882,38039
WBC,7,4,29657,26640
WBC,7,5,95604,87709
WBC,30,1,94686,74827
WBC,30,2,61242,52053
WBC,30,3,41871,36719
WBC,30,4,29458,26230
WBC,30,5,109509,99752
WBC,90,1,92413,72586
WBC,90,2,60286,50982
WBC,90,3,41836,36441
WBC,90,4,29912,26339
WBC,90,5,118404,107311
WBCCSF,1,1,247,178
WBCCSF,1,2,10,7
WBCCSF,2,1,292,204
WBCCSF,2,2,12,8
WBCCSF,4,1,362,240
WBCCSF,4,2,26,18
WBCCSF,4,3,2,1
WBCCSF,7,1,409,261
WBCCSF,7,2,44,27
WBCCSF,7,3,8,5
WBCCSF,30,1,536,326
WBCCSF,30,2,92,53
WBCCSF,30,3,19,12
WBCCSF,30,4,5,5
WBCCSF,30,5,4,2
WBCCSF,90,1,549,326
WBCCSF,90,2,128,77
WBCCSF,90,3,36,25
WBCCSF,90,4,13,10
WBCCSF,90,5,7,4
YA1A,1,1,9,6
YA1A,2,1,13,10
YA1A,2,2,1,1
YA1A,4,1,18,13
YA1A,4,2,1,1
YA1A,7,1,18,13
YA1A,7,2,1,1
YA1A,30,1,22,15
YA1A,30,2,1,1
YA1A,90,1,24,17
YA1A,90,2,1,1
YAHA1,2,1,1,0
YAHA1,4,1,1,0
YAHA1,7,1,1,0
YAHA1,30,1,1,0
YAHA1,90,1,1,0
YAMA,1,1,1,0
YAMA,2,1,2,1
YAMA,4,1,2,1
YAMA,7,1,2,1
YAMA,30,1,3,2
YAMA,90,1,3,2
YARBIN,1,1,2,2
YARBIN,2,1,3,3
YARBIN,4,1,5,5
YARBIN,7,1,10,10
YARBIN,30,1,15,15
YARBIN,90,1,15,15
YASU1,1,1,1,0
YASU1,2,1,1,0
YASU1,4,1,1,0
YASU1,7,1,1,0
YASU1,30,1,1,0
YASU1,90,1,1,0
YC1INH,1,1,1,1
YC1INH,2,1,1,1
YC1INH,4,1,1,1
YC1INH,7,1,1,1
YC1INH,30,1,1,1
YC1INH,90,1,1,1
YCH50S,2,1,1,1
YCH50S,4,1,2,2
YCH50S,7,1,1,1
YCH50S,7,2,1,1
YCH50S,30,1,1,1
YCH50S,30,2,1,1
YCH50S,90,1,2,2
YCH50S,90,2,1,1
YCHRA1,1,1,3,2
YCHRA1,2,1,4,3
YCHRA1,2,2,1,1
YCHRA1,4,1,3,2
YCHRA1,4,2,3,3
YCHRA1,7,1,3,2
YCHRA1,7,2,1,1
YCHRA1,7,3,1,1
YCHRA1,7,4,1,1
YCHRA1,30,1,3,2
YCHRA1,30,2,1,1
YCHRA1,30,3,1,1
YCHRA1,30,4,1,1
YCHRA1,90,1,3,2
YCHRA1,90,2,1,1
YCHRA1,90,3,1,1
YCHRA1,90,4,1,1
YCKMB,1,1,3,3
YCKMB,1,2,1,1
YCKMB,2,1,4,4
YCKMB,2,2,1,1
YCKMB,4,1,4,4
YCKMB,4,2,1,1
YCKMB,7,1,4,4
YCKMB,7,2,1,1
YCKMB,30,1,4,4
YCKMB,30,2,1,1
YCKMB,90,1,4,4
YCKMB,90,2,1,1
YCKMM,1,1,3,2
YCKMM,1,2,1,1
YCKMM,2,1,4,3
YCKMM,2,2,1,1
YCKMM,4,1,4,3
YCKMM,4,2,1,1
YCKMM,7,1,4,3
YCKMM,7,2,1,1
YCKMM,30,1,4,3
YCKMM,30,2,1,1
YCKMM,90,1,4,3
YCKMM,90,2,1,1
YFAC10,1,1,1,1
YFAC10,2,1,1,1
YFAC10,4,1,2,2
YFAC10,7,1,2,2
YFAC10,30,1,2,2
YFAC10,30,2,3,3
YFAC10,30,3,1,1
YFAC10,90,1,1,1
YFAC10,90,2,1,1
YFAC10,90,3,1,1
YFAC10,90,4,1,1
YFAC10,90,5,2,2
YFAC11,4,1,1,1
YFAC11,7,1,1,1
YFAC11,30,1,2,2
YFAC11,30,2,2,0
YFAC11,90,1,2,2
YFAC11,90,2,2,0
YFAC12,1,1,1,1
YFAC12,2,1,1,1
YFAC12,4,1,1,1
YFAC12,7,1,1,1
YFAC12,30,1,1,1
YFAC12,30,2,1,1
YFAC12,30,3,1,0
YFAC12,90,1,1,1
YFAC12,90,2,1,1
YFAC12,90,3,1,0
YFAC13,1,1,1,0
YFAC13,2,1,1,0
YFAC13,4,1,1,0
YFAC13,7,1,1,0
YFAC13,30,1,2,0
YFAC13,90,1,2,0
YFAC14,4,1,1,1
YFAC14,7,1,1,1
YFAC14,30,1,2,2
YFAC14,30,2,2,2
YFAC14,90,1,1,1
YFAC14,90,2,1,1
YFAC14,90,3,1,1
YFAC14,90,4,1,1
YFAC15,1,1,1,1
YFAC15,2,1,1,1
YFAC15,4,1,1,1
YFAC15,7,1,1,1
YFAC15,30,1,2,1
YFAC15,30,2,1,1
YFAC15,30,3,1,1
YFAC15,90,1,1,1
YFAC15,90,2,1,1
YFAC15,90,3,1,1
YFAC15,90,4,1,0
YFAC17,1,1,1,1
YFAC17,2,1,1,1
YFAC17,4,1,1,1
YFAC17,7,1,1,1
YFAC17,30,1,1,1
YFAC17,30,2,1,1
YFAC17,30,3,1,0
YFAC17,90,1,1,1
YFAC17,90,2,1,1
YFAC17,90,3,1,0
YFAC18,4,1,1,1
YFAC18,7,1,1,1
YFAC18,30,1,1,1
YFAC18,30,2,2,1
YFAC18,90,1,1,1
YFAC18,90,2,1,1
YFAC18,90,3,1,0
YFAC20,1,1,1,1
YFAC20,2,1,1,1
YFAC20,4,1,2,2
YFAC20,7,1,2,2
YFAC20,30,1,2,2
YFAC20,30,2,3,2
YFAC20,30,3,1,1
YFAC20,90,1,1,1
YFAC20,90,2,1,1
YFAC20,90,3,1,1
YFAC20,90,4,1,1
YFAC20,90,5,2,1
YFAC21,4,1,1,1
YFAC21,7,1,1,1
YFAC21,30,1,2,2
YFAC21,30,2,3,3
YFAC21,90,1,1,1
YFAC21,90,2,1,1
YFAC21,90,3,1,1
YFAC21,90,4,1,1
YFAC21,90,5,1,1
YFAC22,1,1,1,1
YFAC22,2,1,1,1
YFAC22,4,1,2,2
YFAC22,7,1,2,2
YFAC22,30,1,2,2
YFAC22,30,2,3,3
YFAC22,30,3,1,1
YFAC22,90,1,1,1
YFAC22,90,2,1,1
YFAC22,90,3,1,1
YFAC22,90,4,1,1
YFAC22,90,5,2,2
YFAC24,1,1,1,1
YFAC24,2,1,1,1
YFAC24,4,1,2,2
YFAC24,7,1,2,2
YFAC24,30,1,2,2
YFAC24,30,2,3,3
YFAC24,30,3,1,1
YFAC24,90,1,1,1
YFAC24,90,2,1,1
YFAC24,90,3,1,1
YFAC24,90,4,1,1
YFAC24,90,5,2,2
YFAC27,1,1,1,1
YFAC27,2,1,1,1
YFAC27,4,1,1,1
YFAC27,7,1,1,1
YFAC27,30,1,1,1
YFAC27,30,2,1,1
YFAC27,30,3,1,0
YFAC27,90,1,1,1
YFAC27,90,2,1,1
YFAC27,90,3,1,0
YFAC28,30,1,1,0
YFAC28,90,1,1,0
YFAC5,1,1,1,1
YFAC5,2,1,1,1
YFAC5,4,1,2,2
YFAC5,7,1,2,2
YFAC5,30,1,2,2
YFAC5,30,2,3,3
YFAC5,30,3,1,1
YFAC5,90,1,1,1
YFAC5,90,2,1,1
YFAC5,90,3,1,1
YFAC5,90,4,1,1
YFAC5,90,5,2,2
YFAC6,1,1,1,1
YFAC6,2,1,1,1
YFAC6,4,1,2,1
YFAC6,7,1,2,1
YFAC6,30,1,2,2
YFAC6,30,2,2,1
YFAC6,30,3,1,1
YFAC6,90,1,1,1
YFAC6,90,2,1,1
YFAC6,90,3,1,1
YFAC6,90,4,1,1
YFAC6,90,5,1,0
YFAC7,1,1,1,0
YFAC7,2,1,1,0
YFAC7,4,1,2,0
YFAC7,7,1,2,0
YFAC7,30,1,2,1
YFAC7,30,2,1,0
YFAC7,90,1,2,1
YFAC7,90,2,1,0
YFAC8,30,1,1,0
YFAC8,90,1,1,0
YHGBP1,1,1,21,8
YHGBP1,2,1,32,18
YHGBP1,2,2,2,0
YHGBP1,4,1,110,90
YHGBP1,4,2,6,4
YHGBP1,4,3,1,0
YHGBP1,7,1,112,90
YHGBP1,7,2,48,40
YHGBP1,7,3,3,1
YHGBP1,30,1,61,46
YHGBP1,30,2,36,31
YHGBP1,30,3,25,21
YHGBP1,30,4,16,13
YHGBP1,30,5,26,20
YHGBP1,90,1,63,47
YHGBP1,90,2,36,31
YHGBP1,90,3,25,21
YHGBP1,90,4,16,13
YHGBP1,90,5,26,20
YLEVT1,1,1,1,0
YLEVT1,2,1,1,0
YLEVT1,4,1,1,0
YLEVT1,7,1,2,1
YLEVT1,30,1,2,1
YLEVT1,90,1,3,2
YMPAG,1,1,8,4
YMPAG,2,1,13,7
YMPAG,2,2,4,3
YMPAG,4,1,9,4
YMPAG,4,2,4,3
YMPAG,4,3,4,3
YMPAG,7,1,10,4
YMPAG,7,2,3,2
YMPAG,7,3,2,2
YMPAG,7,4,1,1
YMPAG,7,5,2,1
YMPAG,30,1,10,5
YMPAG,30,2,4,2
YMPAG,30,3,2,2
YMPAG,30,4,1,1
YMPAG,30,5,2,1
YMPAG,90,1,10,5
YMPAG,90,2,4,2
YMPAG,90,3,2,2
YMPAG,90,4,1,1
YMPAG,90,5,2,1
YPARV1,1,1,1,1
YPARV1,2,1,3,3
YPARV1,4,1,4,4
YPARV1,7,1,4,4
YPARV1,30,1,4,4
YPARV1,90,1,4,4
YPARV2,1,1,1,1
YPARV2,2,1,3,3
YPARV2,4,1,4,4
YPARV2,7,1,4,4
YPARV2,30,1,4,4
YPARV2,90,1,4,4
YSTCL4,4,1,1,0
YSTCL4,7,1,1,0
YSTCL4,30,1,2,0
YSTCL4,90,1,2,0
YSTFRR,30,1,2,2
YSTFRR,90,1,2,2
YSTFRR,90,2,1,1
YVITC,30,1,1,1
YVITC,90,1,1,1
